"Event" "Date" "Miyu Yamashita" "KANNA" "Chikage Kiba" "Shoko Nakajima" "Ayumi Takada" "Nonoko" "Yuka Sakazaki" "Ura Erika" "Rika Tatsumi" "Erin" "Saki Akai" "Akane Miura" "Ai Shimizu" "Hyper Misao" "MIZUHO" "Azusa Takigawa" "Saki Akamiya" "Yuu" "Nodoka-Oneesan" "Marika Kobashi" "Candice LeRae" "Maho Kurone" "Hinako" "Reika Saiki" "Mil Clown" "Cherry" "Laura James" "Maki Itoh" "Sakisama" "Martha" "Yuna Manase" "Mizuki" "Yukio Saint Laurent" "Yuki Kamifuku" "Solo Darling" "Meiko Satomura" "Shiro Koshinaka"
"69" "Tokyo Game Show 2016 4Gamer.net X TJPW Day 1 Part 2" 2016-09-17 1647.556464128 1511.76889475084 1572.8018404591 1589.46795668181 1469.17568639486 1542.54355652369 1495.34035326175 1496.75982569338 1395.86972618469 1428.68557217257 1585.39421108462 1555.40024655178 1569.74249502618 1431.74265883211 1424.89474338414 1343.49359241845 1530.73148419417 1622.92365988545 1385.30758334555 1405.71027124774 1683.24424843305 1492.24845264068 NA 1519.19647670539 NA NA NA NA NA NA NA NA NA NA NA NA NA
"70" "Tokyo Game Show 2016 4Gamer.net X TJPW Day 2 Part 1" 2016-09-18 1652.22875016985 1498.55151442654 1572.8018404591 1589.46795668181 1469.17568639486 1542.54355652369 1493.00421024082 1496.75982569338 1409.08710650899 1428.68557217257 1585.39421108462 1555.40024655178 1569.74249502618 1431.74265883211 1424.89474338414 1338.8213063766 1530.73148419417 1622.92365988545 1385.30758334555 1408.04641426866 1683.24424843305 1492.24845264068 NA 1519.19647670539 NA NA NA NA NA NA NA NA NA NA NA NA NA
"71" "Tokyo Game Show 2016 4Gamer.net X TJPW Day 2 Part 2" 2016-09-18 1657.03320939634 1498.55151442654 1572.8018404591 1596.74056980773 1469.17568639486 1549.45834087124 1493.00421024082 1496.75982569338 1409.08710650899 1428.68557217257 1585.39421108462 1557.80247616502 1569.74249502618 1424.82787448456 1424.89474338414 1338.8213063766 1530.73148419417 1620.52143027221 1380.50312411906 1408.04641426866 1683.24424843305 1484.97583951477 NA 1519.19647670539 NA NA NA NA NA NA NA NA NA NA NA NA NA
"72" "Shinjuku Love Rin" 2016-09-22 1645.98616751264 1503.48354757234 1572.8018404591 1594.27455323483 1469.17568639486 1556.36691810134 1480.63477966625 1496.75982569338 1421.45653708356 1428.68557217257 1587.86022765752 1555.33645959212 1572.20851159908 1433.55898226335 1424.89474338414 1334.61510979777 1530.73148419417 1631.5684721559 1371.77201634027 1405.3440336174 1683.24424843305 1480.04380636897 NA 1519.19647670539 NA NA NA NA NA NA NA NA NA NA NA NA NA
"73" "Osaka Love Rin" 2016-10-16 1649.01286850083 1503.48354757234 1572.8018404591 1601.10456093869 1469.17568639486 1545.30112997106 1480.63477966625 1496.75982569338 1427.50993905993 1428.68557217257 1587.86022765752 1561.26894145192 1572.20851159908 1425.44833329501 1424.89474338414 1331.37945186135 1530.73148419417 1628.54177116771 1365.71861436389 1399.41155175759 1683.24424843305 1476.44945660153 NA 1530.26226483567 1508.11064896834 NA NA NA NA NA NA NA NA NA NA NA NA
"74" "Yokohama Music & Super Universal Festival Part 1" 2016-10-22 1654.41786733184 1503.48354757234 1572.8018404591 1605.87413440889 1469.17568639486 1545.30112997106 1480.63477966625 1496.75982569338 1424.84524825483 1428.68557217257 1587.86022765752 1561.26894145192 1572.20851159908 1420.1189516848 1424.89474338414 1331.37945186135 1530.73148419417 1633.87115277792 1368.383305169 1394.64197828739 1683.24424843305 1471.04445777052 NA 1530.26226483567 1508.11064896834 NA NA NA NA NA NA NA NA NA NA NA NA
"75" "Yokohama Music & Super Universal Festival Part 2" 2016-10-22 1651.64559501346 1503.48354757234 1572.8018404591 1608.64640672727 1469.17568639486 1549.81974719482 1480.63477966625 1496.75982569338 1424.84524825483 1428.68557217257 1587.86022765752 1566.8134860887 1572.20851159908 1412.59876258255 1424.89474338414 1326.86083463759 1530.73148419417 1633.87115277792 1368.383305169 1389.09743365062 1683.24424843305 1471.04445777052 NA 1530.26226483567 1515.63083807059 NA NA NA NA NA NA NA NA NA NA NA NA
"76" "In A Corner Of A City Called Yokohama" 2016-10-29 1655.26037503237 1503.48354757234 1572.8018404591 1602.73760206557 1469.17568639486 1554.15900191438 1480.63477966625 1496.75982569338 1420.22729636535 1428.68557217257 1587.86022765752 1562.82113723051 1572.20851159908 1408.59640071553 1424.89474338414 1322.52157991803 1530.73148419417 1638.4891046674 1372.37565402718 1385.4826536317 1683.24424843305 1463.05976005416 NA 1538.24696255203 1525.54200459932 NA NA NA NA NA NA NA NA NA NA NA NA
"77" "Battle Mission 2016 Code.5" 2016-11-12 1658.54132618212 1503.48354757234 1572.8018404591 1607.03529979286 1469.17568639486 1551.16110391783 1480.63477966625 1496.75982569338 1415.92959863806 1428.68557217257 1587.86022765752 1560.67228836687 1572.20851159908 1411.59429871208 1424.89474338414 1316.52578392492 1530.73148419417 1640.63795353104 1369.09470287744 1385.4826536317 1683.24424843305 1454.83900351292 NA 1544.24275854513 1533.76276114056 NA NA NA NA NA NA NA NA NA NA NA NA
"78" "Battle Mission 2016 Code.6" 2016-11-20 1658.54132618212 1503.48354757234 1572.8018404591 1607.03529979286 1469.17568639486 1558.45764184534 1480.63477966625 1496.75982569338 1423.14411926173 1428.68557217257 1587.86022765752 1560.67228836687 1572.20851159908 1415.23556466639 1424.89474338414 1309.31126330125 1530.73148419417 1636.99668757673 1361.81217096881 1385.4826536317 1683.24424843305 1447.54246558542 NA 1544.24275854513 1541.04529304918 NA NA NA NA NA NA NA NA NA NA NA NA
"79" "In A Corner Of A City Called Kasukabe" 2016-12-10 1657.84439543058 1503.48354757234 1572.8018404591 1608.42916129592 1469.17568639486 1554.98341088509 1480.63477966625 1496.75982569338 1430.09258118222 1428.68557217257 1587.86022765752 1565.50134495772 1572.20851159908 1418.70979562663 1424.89474338414 1302.36280138077 1530.73148419417 1635.60282607367 1356.98311437796 1385.4826536317 1683.24424843305 1440.25601437082 NA 1551.52920975973 1541.74222380072 NA NA NA NA NA NA NA NA NA NA NA NA
"80" "Tokyo Joshi Pro '17" 2017-01-04 1645.8568971802 1503.48354757234 1572.8018404591 1599.20969135253 1469.17568639486 1552.7995598752 1480.63477966625 1496.75982569338 1440.08089384066 1428.68557217257 1599.84772590791 1565.50134495772 1576.57621361886 1415.69208295273 1424.89474338414 1297.99509936099 1530.73148419417 1644.82229601706 1355.09738786848 1385.4826536317 1669.38267895403 1433.28541438628 NA 1560.05685971833 1555.60379327974 1751.88572650948 1537.18385100989 1491.4723500414 NA NA NA NA NA NA NA NA NA
"81" "Girls Fight Out #1" 2017-01-21 1642.11340481856 1503.48354757234 1572.8018404591 1603.05404949395 1469.17568639486 1550.8773808045 1480.63477966625 1496.75982569338 1432.5939091174 1428.68557217257 1599.84772590791 1567.42352402843 1576.57621361886 1415.69208295273 1424.89474338414 1294.15074121957 1530.73148419417 1647.99667535119 1351.92300853435 1385.4826536317 1669.38267895403 1444.94468485974 NA 1560.05685971833 1555.60379327974 1751.88572650948 1537.18385100989 1479.81307956794 1507.48698472327 1503.74349236163 NA NA NA NA NA NA NA
"82" "Girls Fight Out #2" 2017-02-05 1643.88659752581 1503.48354757234 1572.8018404591 1605.61862785498 1469.17568639486 1549.10418809725 1480.63477966625 1496.75982569338 1427.19430056208 1428.68557217257 1599.84772590791 1574.95401446678 1576.57621361886 1415.69208295273 1424.89474338414 1290.60435580507 1530.73148419417 1645.43209699016 1346.79385181229 1385.4826536317 1669.38267895403 1442.24488058208 NA 1565.18601644039 1559.15017869424 1751.88572650948 1537.18385100989 1472.28258912958 1512.88659327858 1506.44329663929 NA NA NA NA NA NA NA
"83" "Girls Fight Out #3" 2017-02-18 1647.81769219025 1503.48354757234 1572.8018404591 1609.29731703795 1469.17568639486 1546.61381528448 1480.63477966625 1496.75982569338 1423.26320589765 1428.68557217257 1599.84772590791 1581.30986458049 1576.57621361886 1415.69208295273 1424.89474338414 1285.62361017955 1530.73148419417 1647.39764432238 1343.11516262932 1385.4826536317 1669.38267895403 1435.88903046838 NA 1565.18601644039 1557.18463136202 1751.88572650948 1537.18385100989 1472.28258912958 1517.86733890411 1508.93366945205 NA NA NA NA NA NA NA
"84" "Dramatic Fan Club Members Only Entertainment ~At This Time, Excitement In Ichigaya" 2017-02-26 1650.76625885942 1503.48354757234 1572.8018404591 1611.98389071916 1469.17568639486 1553.5305819472 1480.63477966625 1496.75982569338 1429.16033923599 1428.68557217257 1599.84772590791 1580.61659841857 1576.57621361886 1415.69208295273 1424.89474338414 1282.93703649834 1530.73148419417 1644.44907765321 1337.21802929098 1385.4826536317 1669.38267895403 1428.97226380566 NA 1565.18601644039 1557.87789752393 1751.88572650948 1537.18385100989 1472.28258912958 1517.86733890411 1508.93366945205 NA NA NA NA NA NA NA
"85" "Yokodai Station Event Wrestling Part 1 (2017)" 2017-03-04 1655.85462916982 1503.48354757234 1572.8018404591 1609.43970556396 1469.17568639486 1538.00124174309 1480.63477966625 1496.75982569338 1429.16033923599 1428.68557217257 1599.84772590791 1583.67059403655 1576.57621361886 1415.69208295273 1424.89474338414 1279.88304088037 1530.73148419417 1644.44907765321 1352.74736949509 1385.4826536317 1669.38267895403 1423.88389349525 NA 1565.18601644039 1560.42208267914 1751.88572650948 1537.18385100989 1472.28258912958 1517.86733890411 1508.93366945205 NA NA NA NA NA NA NA
"86" "Yokodai Station Event Wrestling Part 2 (2017)" 2017-03-04 1653.65139557074 1503.48354757234 1572.8018404591 1611.64293916303 1469.17568639486 1538.00124174309 1480.63477966625 1496.75982569338 1443.33580026532 1428.68557217257 1599.84772590791 1569.49513300722 1576.57621361886 1415.69208295273 1424.89474338414 1276.56488710467 1530.73148419417 1648.85554485136 1348.34090229693 1385.4826536317 1669.38267895403 1423.88389349525 NA 1565.18601644039 1563.74023645483 1751.88572650948 1537.18385100989 1472.28258912958 1517.86733890411 1508.93366945205 NA NA NA NA NA NA NA
"87" "At This Time, Get Excited In Nerima!" 2017-03-12 1658.82963054373 1503.48354757234 1572.8018404591 1614.23205664953 1469.17568639486 1532.8230067701 1480.63477966625 1496.75982569338 1441.38587913386 1428.68557217257 1599.84772590791 1566.90601552072 1576.57621361886 1415.69208295273 1424.89474338414 1272.66504484175 1530.73148419417 1656.49284114574 1342.91534628617 1385.4826536317 1669.38267895403 1422.28565274045 NA 1557.54872014601 1571.60877218339 1751.88572650948 1537.18385100989 1466.01229415583 1521.76718116703 1510.88359058352 1525.42555601076 NA NA NA NA NA NA
"88" "At This Time, Get Excited In Yokohama!" 2017-03-25 1666.24391102615 1503.48354757234 1572.8018404591 1615.61648866035 1469.17568639486 1531.43857475928 1480.63477966625 1496.75982569338 1433.65902579747 1428.68557217257 1599.84772590791 1559.4917350383 1576.57621361886 1415.69208295273 1424.89474338414 1269.8961808201 1530.73148419417 1659.26170516739 1346.76748413337 1385.4826536317 1669.38267895403 1415.17002197726 NA 1553.69658229881 1579.31304787779 1751.88572650948 1537.18385100989 1458.30801846143 1529.49403450342 1510.88359058352 1532.54118677395 NA NA NA NA NA NA
"89" "At This Time, Get Excited In Narimasu!" 2017-04-08 1663.1930449308 1503.48354757234 1572.8018404591 1619.65185197422 1469.17568639486 1534.48944085463 1480.63477966625 1496.75982569338 1428.78491976255 1428.68557217257 1599.84772590791 1559.4917350383 1576.57621361886 1415.69208295273 1424.89474338414 1267.97424807218 1530.73148419417 1661.18363791531 1342.7321208195 1379.38092144099 1669.38267895403 1412.7329689598 NA 1555.71426395574 1585.4147800685 1751.88572650948 1537.18385100989 1451.15413454909 1534.36814053834 1513.32064360098 1530.52350511702 1567.15388391234 NA NA NA NA NA
"90" "At This Time, Get Excited In Osaka!" 2017-04-30 1669.64929069868 1503.48354757234 1572.8018404591 1622.04633343945 1469.17568639486 1528.03319508675 1480.63477966625 1496.75982569338 1426.41256383335 1428.68557217257 1599.84772590791 1559.4917350383 1576.57621361886 1415.69208295273 1424.89474338414 1264.35948673183 1530.73148419417 1658.78915645008 1337.94315788904 1383.11153380401 1669.38267895403 1407.9882571014 NA 1563.17548868179 1590.20374299897 1751.88572650948 1537.18385100989 1443.69290982304 1536.74049646754 1518.06535545937 1534.13826645737 1563.42327154932 NA NA NA NA NA
"91" "Girls Fight Out #4" 2017-05-07 1671.66556791241 1503.48354757234 1572.8018404591 1620.03005622572 1469.17568639486 1523.38486245955 1480.63477966625 1496.75982569338 1421.79231311539 1428.68557217257 1599.84772590791 1559.4917350383 1576.57621361886 1415.69208295273 1424.89474338414 1261.32605309567 1530.73148419417 1656.77287923635 1333.91060346158 1379.07486572508 1669.38267895403 1405.67813174242 NA 1567.20804310924 1592.2200202127 1751.88572650948 1537.18385100989 1443.69290982304 1541.36074718549 1520.37548081835 1534.13826645737 1566.45670518548 NA NA NA NA NA
"92" "At This Time, Get Excited In Kasukabe!" 2017-05-14 1673.38773728561 1503.48354757234 1572.8018404591 1624.57624613842 1469.17568639486 1515.73335137249 1478.3616847099 1496.75982569338 1415.10404702866 1428.68557217257 1599.84772590791 1559.4917350383 1576.57621361886 1415.69208295273 1424.89474338414 1259.60388372246 1530.73148419417 1659.0459741927 1329.75593725102 1379.07486572508 1669.38267895403 1404.61198755699 NA 1562.66185319654 1592.2200202127 1751.88572650948 1537.18385100989 1443.69290982304 1548.04901327222 1520.37548081835 1542.85592172986 1570.61137139604 NA NA NA NA NA
"93" "At This Time, Get Excited In Shinjuku!" 2017-06-04 1680.51296387283 1503.48354757234 1572.8018404591 1632.81283394644 1469.17568639486 1506.51241975609 1493.13907990292 1496.75982569338 1424.05991913083 1428.68557217257 1599.84772590791 1559.4917350383 1576.57621361886 1415.69208295273 1424.89474338414 1254.45655412297 1530.73148419417 1644.26857899968 1341.16599187247 1367.66481110363 1669.38267895403 1409.08992360808 NA 1554.42526538853 1592.2200202127 1751.88572650948 1537.18385100989 1448.84023942253 1543.57107722114 1511.41960871618 1552.07685334627 1563.48614480882 NA NA NA NA NA
"94" "Girls Fight Out #5" 2017-06-24 1677.30374669898 1503.48354757234 1572.8018404591 1636.38350449441 1469.17568639486 1502.27813795568 1499.55751425061 1496.75982569338 1421.94277823063 1428.68557217257 1599.84772590791 1559.4917350383 1576.57621361886 1415.69208295273 1424.89474338414 1251.55310373606 1530.73148419417 1646.38571989989 1334.74755752477 1364.09414055567 1669.38267895403 1405.75471174345 NA 1557.63448256237 1592.2200202127 1751.88572650948 1537.18385100989 1448.84023942253 1543.57107722114 1511.41960871618 1556.31113514668 1569.72480706036 NA NA NA NA NA
"95" "The 4th Tokyo Princess Cup Opener" 2017-07-02 1662.59187826195 1503.48354757234 1572.8018404591 1640.57461705921 1469.17568639486 1494.19538539332 1514.26938268765 1496.75982569338 1435.6282701806 1428.68557217257 1599.84772590791 1559.4917350383 1576.57621361886 1415.69208295273 1424.89474338414 1249.30968605436 1530.73148419417 1651.9606472712 1330.40689461469 1364.09414055567 1669.38267895403 1401.56359917864 NA 1561.97514547245 1592.2200202127 1751.88572650948 1537.18385100989 1445.50872973292 1543.57107722114 1511.41960871618 1542.6256431967 1577.80755962272 NA NA NA NA NA
"96" "The 4th Tokyo Princess Cup 2nd Round" 2017-07-15 1666.43194234233 1503.48354757234 1572.8018404591 1645.48413110741 1469.17568639486 1496.11541743351 1522.04378837075 1496.75982569338 1427.85386449751 1428.68557217257 1599.84772590791 1559.4917350383 1576.57621361886 1415.69208295273 1424.89474338414 1246.68704377875 1530.73148419417 1639.4270561392 1326.56683053431 1366.01417259586 1669.38267895403 1399.64356713845 NA 1574.50873660445 1592.2200202127 1751.88572650948 1537.18385100989 1440.59921568473 1543.57107722114 1511.41960871618 1540.70561115651 1580.43020189833 NA NA NA NA NA
"97" "Delicious Sacas Pro Wrestling 2017 ~Tokyo Joshi Pro~" 2017-07-26 1671.80387506381 1503.48354757234 1572.8018404591 1643.03759712625 1469.17568639486 1493.42945107277 1526.93685633307 1496.75982569338 1438.22054072657 1428.68557217257 1599.84772590791 1559.4917350383 1576.57621361886 1415.69208295273 1424.89474338414 1243.57811499025 1530.73148419417 1641.87359012036 1321.67376257199 1368.7001389566 1669.38267895403 1394.27163441697 NA 1574.50873660445 1592.2200202127 1751.88572650948 1537.18385100989 1430.23253945566 1543.57107722114 1511.41960871618 1543.81453994502 1580.43020189833 NA NA NA NA NA
"98" "Fighting Beer Garden 2017 ~The 4th Tokyo Princess Cup Final Round~" 2017-07-30 1668.43752490815 1503.48354757234 1572.8018404591 1631.09036466827 1469.17568639486 1486.69675076144 1529.83705451169 1496.75982569338 1433.23356182166 1428.68557217257 1599.84772590791 1559.4917350383 1576.57621361886 1415.69208295273 1424.89474338414 1238.48703322758 1530.73148419417 1645.23994027603 1328.40646288332 1372.06648911227 1669.38267895403 1391.77814496452 NA 1595.08338119616 1592.2200202127 1751.88572650948 1537.18385100989 1435.32362121833 1543.57107722114 1513.91309816863 1540.44818978935 1568.90259158597 1504.98697890491 NA NA NA NA
"99" "At This Time, Get Excited In Itabashi!" 2017-08-12 1673.52426901825 1503.48354757234 1572.8018404591 1634.07056050774 1469.17568639486 1483.83902958137 1532.38042656674 1496.75982569338 1436.09128300173 1428.68557217257 1599.84772590791 1559.4917350383 1576.57621361886 1415.69208295273 1424.89474338414 1232.77159086746 1530.73148419417 1652.31204253769 1325.42626704385 1367.19462504753 1669.38267895403 1397.49358732464 NA 1592.54000914111 1592.2200202127 1751.88572650948 1537.18385100989 1430.23687710823 1543.57107722114 1513.91309816863 1533.37608752769 1573.77445565071 1504.98697890491 NA NA NA NA
"100" "Brand New Wrestling ~The Beginning Of The New Era~" 2017-08-26 1668.85397272964 1503.48354757234 1572.8018404591 1642.80886732901 1469.17568639486 1487.05614198019 1524.09485864108 1496.75982569338 1439.29845635445 1428.68557217257 1599.84772590791 1559.4917350383 1576.57621361886 1415.69208295273 1424.89474338414 1227.91306140868 1530.73148419417 1657.60861383575 1321.61045715898 1365.71386363434 1669.38267895403 1399.09717400101 NA 1600.82557706677 1592.2200202127 1751.88572650948 1537.18385100989 1435.095406567 1540.36390386841 1512.30951149227 1530.15897512888 1580.20868044834 1503.38339222855 1493.56577520237 1581.26169317873 1884.67029628861 2121.60358667636
"101" "Shinkiba De Bakoon!" 2017-09-09 1664.35212464508 1503.48354757234 1572.8018404591 1645.66266865404 1469.17568639486 1485.62924131768 1525.5217593036 1496.75982569338 1447.29799982263 1428.68557217257 1599.84772590791 1559.4917350383 1576.57621361886 1415.69208295273 1424.89474338414 1225.05926008365 1530.73148419417 1653.60884210166 1313.6109136908 1363.75975509033 1669.38267895403 1403.0969457351 NA 1591.82188089765 1592.2200202127 1753.83983505349 1537.18385100989 1439.59725465157 1540.36390386841 1512.30951149227 1539.10961551451 1589.21237661747 1503.38339222855 1484.61513481674 1581.26169317873 1884.67029628861 2121.60358667636
"102" "Yokohama De Bakoon!" 2017-09-16 1669.59579938372 1503.48354757234 1572.8018404591 1648.32242232364 1469.17568639486 1480.1195374332 1530.84126664279 1496.75982569338 1450.88257829882 1428.68557217257 1599.84772590791 1559.4917350383 1576.57621361886 1415.69208295273 1424.89474338414 1221.83751918757 1530.73148419417 1659.11854598614 1311.66079997227 1356.59059813795 1669.38267895403 1410.26610268748 NA 1596.99373551225 1592.2200202127 1753.83983505349 1537.18385100989 1434.27774731237 1540.36390386841 1512.30951149227 1535.52503703832 1586.55262294787 1503.38339222855 1479.3714600781 1581.26169317873 1884.67029628861 2121.60358667636
"103" "Osaka De Bakoon!" 2017-09-30 1667.08433890744 1503.48354757234 1572.8018404591 1640.66693562078 1469.17568639486 1469.28001082937 1535.86418759535 1496.75982569338 1461.72210490265 1428.68557217257 1599.84772590791 1559.4917350383 1576.57621361886 1415.69208295273 1424.89474338414 1216.81459823502 1530.73148419417 1662.10101932486 1325.28487559127 1353.60812479922 1669.38267895403 1422.22929373238 NA 1606.69330657101 1592.2200202127 1753.83983505349 1537.18385100989 1428.30915839623 1540.36390386841 1512.30951149227 1538.03649751459 1576.8530518891 1503.38339222855 1467.4082690332 1581.26169317873 1884.67029628861 2121.60358667636
"104" "Smile YES Yokohama" 2017-10-14 1673.38454496595 1503.48354757234 1572.8018404591 1642.67420314993 1469.17568639486 1467.55836263807 1539.87872265364 1496.75982569338 1459.7148373735 1428.68557217257 1599.84772590791 1559.4917350383 1576.57621361886 1415.69208295273 1424.89474338414 1213.3713018524 1530.73148419417 1667.01849447379 1322.95312483835 1357.15635914982 1669.38267895403 1418.21475867408 NA 1613.78977527222 1592.2200202127 1753.83983505349 1537.18385100989 1421.21268969503 1543.80720025103 1514.03115968358 1534.06804220901 1573.3048175385 1503.38339222855 1462.49079388427 1581.26169317873 1884.67029628861 2121.60358667636
"105" "Yokodai Station Pro Wrestling Part 1" 2017-10-28 1675.73262740339 1503.48354757234 1572.8018404591 1632.66900709205 1469.17568639486 1477.56355869594 1545.05618238801 1496.75982569338 1464.71743540244 1428.68557217257 1599.84772590791 1559.4917350383 1576.57621361886 1415.69208295273 1424.89474338414 1213.3713018524 1530.73148419417 1662.01589644485 1320.60504240091 1351.97889941546 1669.38267895403 1418.21475867408 NA 1613.78977527222 1592.2200202127 1753.83983505349 1537.18385100989 1421.21268969503 1543.80720025103 1514.03115968358 1534.06804220901 1573.3048175385 1503.38339222855 1462.49079388427 1581.26169317873 1884.67029628861 2121.60358667636
"106" "Yokodai Station Pro Wrestling Part 2" 2017-10-28 1682.65025477235 1503.48354757234 1572.8018404591 1629.21019340757 1469.17568639486 1477.56355869594 1544.74002369423 1496.75982569338 1464.71743540244 1428.68557217257 1599.84772590791 1559.4917350383 1576.57621361886 1415.69208295273 1424.89474338414 1213.3713018524 1530.73148419417 1662.01589644485 1320.60504240091 1355.43771309994 1669.38267895403 1412.40398871572 NA 1613.78977527222 1592.2200202127 1753.83983505349 1537.18385100989 1414.29506232606 1543.80720025103 1514.03115968358 1534.38420090279 1579.11558749686 1503.38339222855 1462.49079388427 1581.26169317873 1884.67029628861 2121.60358667636
"107" "Girls Fight Out #6" 2017-10-29 1680.53492573828 1503.48354757234 1572.8018404591 1615.10301767109 1469.17568639486 1491.67073443242 1546.8553527283 1496.75982569338 1468.94809347058 1428.68557217257 1599.84772590791 1559.4917350383 1576.57621361886 1415.69208295273 1424.89474338414 1209.14064378427 1530.73148419417 1664.13122547892 1316.27054350302 1347.06279765073 1669.38267895403 1420.77890416493 NA 1611.67444623815 1592.2200202127 1753.83983505349 1537.18385100989 1417.6450141656 1548.14169914892 1514.03115968358 1531.03424906325 1585.81549117594 1503.38339222855 1455.79089020519 1581.26169317873 1884.67029628861 2121.60358667636
"108" "Smile YES Shin-Kiba" 2017-11-03 1676.7864825116 1503.48354757234 1572.8018404591 1620.81410558487 1469.17568639486 1494.74044232949 1543.78564483123 1496.75982569338 1462.83960633569 1428.68557217257 1599.84772590791 1559.4917350383 1576.57621361886 1415.69208295273 1424.89474338414 1222.12994782318 1530.73148419417 1671.62811193229 1303.2812394641 1350.81124087742 1669.38267895403 1414.63948837079 NA 1617.78293337304 1592.2200202127 1753.83983505349 1537.18385100989 1410.14812771223 1559.22180808846 1514.03115968358 1537.17366485738 1574.7353822364 1503.38339222855 1450.07980229141 1581.26169317873 1884.67029628861 2121.60358667636
"109" "Smile YES Shinjuku" 2017-11-23 1686.63802357985 1503.48354757234 1572.8018404591 1626.22302194223 1469.17568639486 1489.33152597213 1546.49010300991 1496.75982569338 1471.49086038686 1428.68557217257 1599.84772590791 1559.4917350383 1576.57621361886 1407.04082890156 1424.89474338414 1219.61799405506 1530.73148419417 1661.77657086404 1299.56838514268 1348.95481371671 1669.38267895403 1425.65601934133 NA 1617.78293337304 1592.2200202127 1753.83983505349 1537.18385100989 1412.00455487294 1561.73376185658 1514.03115968358 1534.4692066787 1578.44823655782 1503.38339222855 1439.06327132087 1581.26169317873 1884.67029628861 2121.60358667636
"110" "I Tighten My Helmet And Leave For Korakuen" 2017-12-10 1683.57861860051 1503.48354757234 1572.8018404591 1621.98328183979 1469.17568639486 1496.42948404308 1547.40734660358 1496.75982569338 1480.56022012716 1428.68557217257 1599.84772590791 1559.4917350383 1576.57621361886 1399.94287083061 1424.89474338414 1228.09747425995 1530.73148419417 1658.22759182857 1293.44957518401 1340.47533351182 1669.38267895403 1428.71542432067 NA 1623.90174333171 1592.2200202127 1753.83983505349 1537.18385100989 1412.00455487294 1565.97350195902 1514.03115968358 1538.01818571418 1577.53099296415 1503.38339222855 1429.99391158058 1581.26169317873 1884.67029628861 2121.60358667636
"111" "Se No, Merry Christmas!" 2017-12-23 1686.01554448677 1503.48354757234 1572.8018404591 1630.71077803752 1469.17568639486 1506.19686222832 1549.57413385323 1496.75982569338 1485.64134149443 1428.68557217257 1599.84772590791 1559.4917350383 1576.57621361886 1392.9446435857 1424.89474338414 1235.09570150486 1530.73148419417 1662.12906441049 1288.36845381673 1338.03840762557 1669.38267895403 1425.21631069821 NA 1621.73495608206 1592.2200202127 1753.83983505349 1537.18385100989 1408.10308229102 1569.47261558147 1514.03115968358 1533.28349828846 1568.80349676642 1503.38339222855 1424.96122082105 1581.26169317873 1884.67029628861 2121.60358667636
